id,mission,disposition,label,orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_re,equilibrium_temp_k,insolation_flux_earth,stellar_teff_k,stellar_radius_re,apparent_mag,ra,dec
7678434,Kepler,CONFIRMED,1,3.96996298,1.1757,299.2,1.78,992.0,229.37,5121.0,0.888,15.193,290.39322,43.363899
7685981,Kepler,CONFIRMED,1,4.40841331,5.012,549.4,2.66,1139.0,398.0,6007.0,0.961,15.662,292.96555,43.34639
7708215,Kepler,FALSE POSITIVE,0,7.9426176,6.703,1590.7,4.68,878.0,140.57,5811.0,0.926,15.26,299.00143,43.399632
7373451,Kepler,CONFIRMED,1,226.8904775,7.558,3136.4,4.53,236.0,0.73,5067.0,0.75,15.859,294.90973,42.935261
7377033,Kepler,FALSE POSITIVE,0,1.956811408,2.1958,24905.0,21.58,1109.0,357.16,5209.0,0.603,15.533,295.83536,42.943062
7434875,Kepler,CONFIRMED,1,9.439459486,2.8979,3036.1,4.16,686.0,52.32,5097.0,0.779,15.067,288.64252,43.039291
8349582,Kepler,CONFIRMED,1,11.523067458,3.8757,507.3,3.13,927.0,174.81,5644.0,1.411,12.346,284.48245,44.398041
7434875,Kepler,CONFIRMED,1,20.47748843,2.8364,1382.4,2.92,530.0,18.65,5097.0,0.779,15.067,288.64252,43.039291
7434875,Kepler,CONFIRMED,1,3.336123113,1.9616,516.3,1.74,970.0,209.79,5097.0,0.779,15.067,288.64252,43.039291
7455287,Kepler,CONFIRMED,1,8.01078456,2.312,1333.6,1.72,453.0,9.9,3713.0,0.47,15.847,294.77393,43.056301
7455287,Kepler,CONFIRMED,1,12.07134205,4.3224,759.2,1.29,395.0,5.74,3713.0,0.47,15.847,294.77393,43.056301
7455287,Kepler,CONFIRMED,1,20.99587872,2.6333,767.3,1.3,328.0,2.74,3713.0,0.47,15.847,294.77393,43.056301
7458762,Kepler,CONFIRMED,1,7.41113177,2.5242,620.5,2.45,905.0,158.11,5849.0,0.919,15.031,295.65149,43.029831
7552344,Kepler,FALSE POSITIVE,0,1.000747038,0.9967,1823.5,4.14,1620.0,1635.2,5472.0,0.79,15.419,297.97513,43.164909
757450,Kepler,CONFIRMED,1,8.884922995,2.07004,16053.0,10.51,770.0,83.21,5332.0,0.843,15.264,291.1376,36.577381
7585481,Kepler,CONFIRMED,1,8.09888906,4.20241,6911.1,8.95,986.0,223.19,6214.0,1.076,15.261,282.69952,43.272739
7663691,Kepler,CONFIRMED,1,10.00653012,5.344,936.1,3.52,876.0,139.21,6063.0,1.001,15.063,283.63077,43.379398
5812701,Kepler,CONFIRMED,1,17.855221681,7.41287,9065.2,13.16,911.0,163.04,6823.0,1.367,11.353,297.45374,41.01099
8039892,Kepler,CONFIRMED,1,5.007316661,4.2362,6932.3,6.96,998.0,234.28,5865.0,0.827,15.813,295.53613,43.884449
8150320,Kepler,CONFIRMED,1,2.211116989,1.6485,724.2,1.85,931.0,177.19,4500.0,0.646,15.791,285.16833,44.026459
8150320,Kepler,CONFIRMED,1,27.9541337,3.95,942.5,1.9,400.0,6.04,4500.0,0.646,15.791,285.16833,44.026459
11086270,Kepler,CONFIRMED,1,12.69104387,3.7727,252.1,2.57,1008.0,244.3,5869.0,1.626,12.935,292.92914,48.60281
7767559,Kepler,FALSE POSITIVE,0,4.409409243,3.8636,12861.0,10.95,1101.0,347.06,5600.0,0.975,15.403,296.41019,43.455391
7825899,Kepler,CONFIRMED,1,16.23947096,4.0374,2590.7,4.14,598.0,30.14,5191.0,0.837,15.258,293.0614,43.58136
7825899,Kepler,CONFIRMED,1,6.308201629,2.9785,1328.5,2.96,819.0,106.44,5191.0,0.837,15.258,293.0614,43.58136
7849854,Kepler,CONFIRMED,1,2.052349884,2.0778,14281.0,13.12,1497.0,1183.18,5855.0,1.08,15.257,299.56189,43.503559
7870390,Kepler,CONFIRMED,1,9.7704486,2.4517,1897.8,2.23,460.0,10.59,3906.0,0.509,15.777,282.23251,43.66563
7870390,Kepler,CONFIRMED,1,5.169804269,2.153,1037.4,1.66,569.0,24.75,3906.0,0.509,15.777,282.23251,43.66563
5094751,Kepler,CONFIRMED,1,21.22261195,6.5093,366.0,2.48,771.0,83.56,5945.0,1.302,12.365,290.39273,40.28487
7870390,Kepler,CONFIRMED,1,20.09017037,4.154,1432.1,2.25,362.0,4.05,3906.0,0.509,15.777,282.23251,43.66563
7907423,Kepler,CONFIRMED,1,7.11373257,2.1764,807.6,1.16,429.0,8.01,3561.0,0.411,15.234,296.98505,43.65852
7907423,Kepler,CONFIRMED,1,3.306551643,1.8177,509.2,0.91,554.0,22.19,3561.0,0.411,15.234,296.98505,43.65852
7907423,Kepler,CONFIRMED,1,15.36845737,2.4714,756.1,1.11,332.0,2.86,3561.0,0.411,15.234,296.98505,43.65852
7938496,Kepler,CONFIRMED,1,13.81020318,3.048,1309.7,4.56,833.0,113.75,5942.0,1.142,15.425,281.96063,43.70311
8490993,Kepler,CONFIRMED,1,4.093578461,2.5833,538.6,2.85,1182.0,461.07,6077.0,0.999,15.399,290.26328,44.55645
8490993,Kepler,CONFIRMED,1,105.145959,8.593,685.4,3.43,401.0,6.09,6077.0,0.999,15.399,290.26328,44.55645
8505670,Kepler,CONFIRMED,1,10.8484518,2.9993,1675.6,2.34,499.0,14.66,4201.0,0.591,15.058,295.57935,44.545959
8505670,Kepler,CONFIRMED,1,6.66833241,1.915,362.3,1.18,587.0,28.06,4201.0,0.591,15.058,295.57935,44.545959
8544996,Kepler,CONFIRMED,1,4.082274889,3.23015,17859.0,10.55,1016.0,251.48,5655.0,0.794,15.198,284.83047,44.658138
8150320,Kepler,CONFIRMED,1,42.1406089,5.083,895.5,1.85,349.0,3.49,4500.0,0.646,15.791,285.16833,44.026459
8150320,Kepler,CONFIRMED,1,4.617490562,2.2618,575.8,1.62,728.0,66.47,4500.0,0.646,15.791,285.16833,44.026459
8150320,Kepler,CONFIRMED,1,10.19849255,2.4283,634.1,1.75,559.0,23.11,4500.0,0.646,15.791,285.16833,44.026459
8180063,Kepler,FALSE POSITIVE,0,5.795063956,3.2496,1692.9,4.33,950.0,192.74,5865.0,0.827,15.289,296.50754,44.036072
8226994,Kepler,CONFIRMED,1,7.15681552,2.5882,867.0,2.47,782.0,88.23,5029.0,0.838,15.46,289.59476,44.141949
8226994,Kepler,CONFIRMED,1,17.64830851,2.0873,763.3,2.43,579.0,26.49,5029.0,0.838,15.46,289.59476,44.141949
8226994,Kepler,CONFIRMED,1,4.14810719,2.535,175.2,1.08,938.0,182.76,5029.0,0.838,15.46,289.59476,44.141949
8247638,Kepler,CONFIRMED,1,16.51410989,4.1575,973.5,2.72,655.0,43.57,5527.0,0.866,15.223,296.56622,44.105862
8247638,Kepler,CONFIRMED,1,30.1329298,5.172,1015.8,3.14,536.0,19.55,5527.0,0.866,15.223,296.56622,44.105862
8247638,Kepler,CONFIRMED,1,4.79090809,2.603,251.3,1.36,990.0,227.24,5527.0,0.866,15.223,296.56622,44.105862
11086270,Kepler,CONFIRMED,1,31.71981013,4.819,363.4,3.09,743.0,71.97,5869.0,1.626,12.935,292.92914,48.60281
8247638,Kepler,CONFIRMED,1,99.6415962,4.448,952.5,2.64,360.0,3.97,5527.0,0.866,15.223,296.56622,44.105862
8255887,Kepler,CONFIRMED,1,4.708326451,3.16114,7912.7,10.6,1162.0,431.02,5560.0,1.21,15.113,298.63565,44.17094
8256049,Kepler,FALSE POSITIVE,0,16.37198661,3.8449,4147.6,540.37,438.0,8.71,4187.0,0.592,15.654,298.67862,44.175499
8414716,Kepler,CONFIRMED,1,5.392026903,2.9804,1151.4,2.68,850.0,123.33,5198.0,0.801,15.651,284.43051,44.48053
9141746,Kepler,CONFIRMED,1,6.491682808,4.301,7163.3,9.66,1062.0,301.54,6123.0,1.107,15.649,285.55481,45.578861
9159275,Kepler,FALSE POSITIVE,0,3.044770796,10.0134,1695.0,24.54,1076.0,317.36,5525.0,0.753,15.621,293.68494,45.51683
9166862,Kepler,CONFIRMED,1,3.855603916,3.2179,16653.0,13.61,1212.0,508.65,6033.0,1.046,15.272,296.39316,45.568562
9166870,Kepler,FALSE POSITIVE,0,3.855599139,3.183,1030.9,3.57,1158.0,425.74,5936.0,0.965,15.054,296.39542,45.56992
11449844,Kepler,CONFIRMED,1,38.47876629,5.04169,23530.0,13.26,484.0,13.01,5510.0,0.879,13.779,288.90222,49.370491
8605074,Kepler,FALSE POSITIVE,0,37.601661282,8.30604,59130.0,27.22,606.0,31.86,6140.0,1.096,15.505,282.30603,44.714661
8628973,Kepler,CONFIRMED,1,3.314947362,1.8007,1398.2,3.94,1155.0,421.03,5609.0,0.944,15.142,293.45483,44.792789
8655354,Kepler,FALSE POSITIVE,0,6.71969089,3.0231,969.7,4.37,952.0,194.18,5931.0,0.866,15.172,301.04956,44.706299
8672910,Kepler,CONFIRMED,1,39.6431552,6.5292,15664.0,10.98,472.0,11.74,5231.0,0.9,15.011,283.97751,44.811562
8686150,Kepler,FALSE POSITIVE,0,51.42598578,16.9422,66068.0,29.66,549.0,21.4,6257.0,1.147,15.631,290.63898,44.806789
8689031,Kepler,CONFIRMED,1,21.80451611,3.4097,1144.9,2.6,543.0,20.48,5481.0,0.708,15.067,291.71732,44.88731
8689373,Kepler,CONFIRMED,1,10.28194593,3.4366,1110.7,2.53,680.0,50.6,5196.0,0.775,15.532,291.84198,44.858089
8689373,Kepler,CONFIRMED,1,18.11993039,4.2309,1506.9,2.95,563.0,23.77,5196.0,0.775,15.532,291.84198,44.858089
8689373,Kepler,CONFIRMED,1,3.78402867,1.9012,426.1,1.7,949.0,191.78,5196.0,0.775,15.532,291.84198,44.858089
8826878,Kepler,CONFIRMED,1,5.15448142,3.228,697.5,2.94,964.0,204.1,5431.0,0.884,15.365,294.84689,45.034409
5897826,Kepler,FALSE POSITIVE,0,33.80364366,11.4813,13494.0,20.7,745.0,72.71,5855.0,1.796,13.109,297.47586,41.114288
8883593,Kepler,CONFIRMED,1,5.743469797,3.4412,1240.2,3.13,982.0,219.95,5897.0,0.891,15.543,291.09235,45.115528
9016295,Kepler,FALSE POSITIVE,0,19.974485239,4.23479,40293.0,26.56,700.0,56.84,6108.0,0.997,15.217,289.72748,45.367661
9077124,Kepler,CONFIRMED,1,3.166353562,3.3129,1473.4,3.82,1273.0,621.92,6007.0,0.998,15.603,286.36011,45.414291
9097120,Kepler,FALSE POSITIVE,0,23.899634407,3.81881,20953.0,44.04,652.0,42.8,6192.0,0.924,15.453,294.71768,45.48576
9466668,Kepler,CONFIRMED,1,3.388012244,2.6849,280.1,2.11,1315.0,705.93,5553.0,1.25,15.065,292.58044,46.097389
9466668,Kepler,CONFIRMED,1,5.83909761,3.1915,273.6,2.06,1097.0,341.48,5553.0,1.25,15.065,292.58044,46.097389
9466668,Kepler,CONFIRMED,1,1.620467654,2.1888,159.6,1.57,1681.0,1893.42,5553.0,1.25,15.065,292.58044,46.097389
9466668,Kepler,CONFIRMED,1,10.6816951,3.605,307.8,2.3,897.0,152.75,5553.0,1.25,15.065,292.58044,46.097389
9479273,Kepler,CONFIRMED,1,6.104849417,4.6912,2090.3,3.18,784.0,89.25,5085.0,0.712,15.017,297.04562,46.027359
8359498,Kepler,CONFIRMED,1,3.578780566,2.91089,11382.0,10.43,1145.0,406.6,5524.0,0.994,13.938,289.60797,44.345421
9171801,Kepler,FALSE POSITIVE,0,3.187067566,3.119,1037.4,23.88,1079.0,319.76,5450.0,0.811,15.653,297.78848,45.565418
9334289,Kepler,CONFIRMED,1,5.826657508,2.9183,1539.1,4.09,1013.0,248.57,5561.0,1.06,15.843,288.1647,45.816509
9334289,Kepler,CONFIRMED,1,12.41216347,3.739,611.3,2.58,787.0,90.65,5561.0,1.06,15.843,288.1647,45.816509
9334289,Kepler,CONFIRMED,1,18.74649011,3.895,796.8,3.05,686.0,52.38,5561.0,1.06,15.843,288.1647,45.816509
9347899,Kepler,CONFIRMED,1,20.86021229,5.1937,1910.5,5.5,781.0,87.76,6035.0,1.257,15.237,294.02301,45.853081
9347899,Kepler,CONFIRMED,1,42.63427848,6.1998,1719.3,5.22,615.0,33.82,6035.0,1.257,15.237,294.02301,45.853081
9347899,Kepler,CONFIRMED,1,87.6476068,8.871,1009.6,4.0,484.0,12.94,6035.0,1.257,15.237,294.02301,45.853081
9388479,Kepler,CONFIRMED,1,9.467821474,2.4327,2237.0,2.13,407.0,6.47,3582.0,0.458,15.073,283.73203,45.958771
9388479,Kepler,CONFIRMED,1,0.893040969,1.0981,741.7,1.24,893.0,151.14,3582.0,0.458,15.073,283.73203,45.958771
11359879,Kepler,CONFIRMED,1,4.942783419,3.25346,11145.0,10.62,1008.0,244.42,5514.0,0.978,13.758,296.20059,49.140121
9406990,Kepler,CONFIRMED,1,20.83426731,4.0454,988.4,2.74,595.0,29.62,5537.0,0.88,15.412,293.01828,45.914688
9415172,Kepler,CONFIRMED,1,9.94602357,3.3862,994.5,3.12,807.0,100.34,5344.0,1.013,15.596,296.06424,45.976841
9415172,Kepler,CONFIRMED,1,1.04562195,1.8955,213.0,1.45,1710.0,2031.84,5344.0,1.013,15.596,296.06424,45.976841
9415172,Kepler,CONFIRMED,1,5.71462396,2.336,297.8,1.78,971.0,210.16,5344.0,1.013,15.596,296.06424,45.976841
9904059,Kepler,FALSE POSITIVE,0,102.9641952,15.735,1896.7,39.0,797.0,95.4,5047.0,7.119,13.608,296.81772,46.781509
3231341,Kepler,CONFIRMED,1,8.14515981,5.073,446.8,3.43,1050.0,287.91,5896.0,1.24,14.925,290.41327,38.34375
3231341,Kepler,CONFIRMED,1,18.9985279,4.529,430.7,43.17,792.0,93.03,5896.0,1.24,14.925,290.41327,38.34375
3231341,Kepler,CONFIRMED,1,4.24439049,3.282,174.0,2.07,1305.0,686.99,5896.0,1.24,14.925,290.41327,38.34375
7626506,Kepler,CONFIRMED,1,28.5742692,4.9427,824.9,2.32,538.0,19.83,5551.0,0.812,13.771,296.98102,43.209751
10482160,Kepler,CONFIRMED,1,7.34373964,1.1784,574.4,1.84,839.0,117.5,5757.0,0.762,14.657,296.23215,47.678959
10485069,Kepler,FALSE POSITIVE,0,0.445277068,3.539,186.7,35.74,2562.0,10177.11,6167.0,1.064,15.343,297.10349,47.64357
3233043,Kepler,FALSE POSITIVE,0,0.379463865,0.86896,1973.3,59.56,3000.0,19256.81,5075.0,1.783,13.787,290.91119,38.335579
6579806,Kepler,FALSE POSITIVE,0,9.88047978,2.78458,18541.0,23.6,860.0,129.45,6113.0,0.917,15.212,281.66916,42.038639
3560301,Kepler,FALSE POSITIVE,0,4.6484156,38.1939,128.4,5.06,2259.0,6152.88,6980.0,3.482,10.963,295.26682,38.61124
4044005,Kepler,FALSE POSITIVE,0,17.512014768,1.8248,4511.7,13.66,804.0,98.77,6224.0,1.132,12.336,287.61633,39.127239
5802246,Kepler,FALSE POSITIVE,0,0.525154153,2.1441,747.5,23.61,2073.0,4391.51,5582.0,0.846,15.058,295.09866,41.007038
6066403,Kepler,FALSE POSITIVE,0,1.303861044,4.0541,598.2,27.85,1610.0,1595.19,5758.0,0.902,13.555,298.13589,41.332062
6209637,Kepler,FALSE POSITIVE,0,0.73452496,6.7,,,,,,,13.22,293.28799,41.560455
5988031,Kepler,FALSE POSITIVE,0,2.55549176,9.083,113.8,23.35,1312.0,701.68,5948.0,0.901,14.554,298.77325,41.214729
7684873,Kepler,FALSE POSITIVE,0,2.947376671,2.0911,433.2,403.59,2404.0,7903.84,8090.0,2.234,10.47,292.61194,43.305141
8559644,Kepler,CONFIRMED,1,224.7789355,11.1899,3487.5,7.67,333.0,2.92,5873.0,1.235,13.492,291.65317,44.688271
2851100,Kepler,FALSE POSITIVE,0,0.890110752,0.8774,321.5,1.25,1372.0,838.42,4768.0,0.711,15.723,291.17068,38.008591
3130300,Kepler,FALSE POSITIVE,0,5.76573396,2.924,248.0,7.47,1964.0,3518.78,5772.0,4.434,14.313,294.52557,38.204632
3240158,Kepler,CONFIRMED,1,7.42608123,3.6379,443.3,2.47,1037.0,273.78,6049.0,1.176,14.818,292.7131,38.358212
3240158,Kepler,CONFIRMED,1,15.9868932,4.158,178.5,1.62,803.0,98.51,6049.0,1.176,14.818,292.7131,38.358212
3228959,Kepler,FALSE POSITIVE,0,0.73094589,4.32,250.2,17.12,1922.0,3248.17,5901.0,0.848,15.401,289.7962,38.351181
3218908,Kepler,CONFIRMED,1,18.92537246,3.9835,640.9,13.92,1171.0,443.58,4941.0,4.885,14.604,286.49042,38.374908
10341913,Kepler,FALSE POSITIVE,0,0.933749106,4.256,186.2,3.22,2863.0,15822.49,6215.0,2.188,13.079,292.77588,47.461689
10480921,Kepler,FALSE POSITIVE,0,2.037440623,3.442,118.6,1.19,1572.0,1448.05,6253.0,1.015,14.187,295.79526,47.66396
10350571,Kepler,CONFIRMED,1,31.5925809,13.566,145.1,1.78,688.0,53.09,5676.0,1.487,13.29,295.92065,47.448608
10350571,Kepler,CONFIRMED,1,17.157236,11.284,110.4,1.55,844.0,119.87,5676.0,1.487,13.29,295.92065,47.448608
3749365,Kepler,CONFIRMED,1,1.97376085,1.82542,30222.0,8.78,753.0,76.1,3807.0,0.503,15.715,292.0683,38.84227
11673674,Kepler,FALSE POSITIVE,0,4.618767792,5.9957,4399.1,7.48,1170.0,442.78,6013.0,1.033,13.652,297.31006,49.703041
3632418,Kepler,CONFIRMED,1,2.785821236,3.5599,68.9,1.69,1784.0,2388.98,6202.0,1.733,8.224,287.36182,38.714016
3441784,Kepler,FALSE POSITIVE,0,52.56901867,6.7507,26900.0,78.54,737.0,69.62,7240.0,1.717,9.729,290.94437,38.538868
5820218,Kepler,FALSE POSITIVE,0,3.411758679,3.158,570.6,14.71,684.0,51.85,3995.0,0.561,15.258,298.9917,41.074989
5876368,Kepler,FALSE POSITIVE,0,0.525426427,1.0801,324.6,1.45,2069.0,4349.62,5791.0,0.802,14.797,291.82181,41.11269
5809890,Kepler,CONFIRMED,1,1.269091415,1.4647,340.9,1.41,1331.0,740.47,5041.0,0.766,13.999,296.86099,41.09734
5809890,Kepler,CONFIRMED,1,2.853133997,1.465,277.1,1.36,1016.0,251.77,5041.0,0.766,13.999,296.86099,41.09734
6131236,Kepler,CONFIRMED,1,6.79685353,3.1702,393.1,2.01,985.0,222.91,6061.0,0.97,15.391,294.16321,41.451801
9048161,Kepler,FALSE POSITIVE,0,8.667822346,4.9658,2121.9,67.37,1303.0,681.39,6266.0,1.889,13.03,299.39972,45.316051
3218908,Kepler,CONFIRMED,1,1.475323222,2.3155,154.9,5.88,2740.0,13331.51,4941.0,4.885,14.604,286.49042,38.374908
3218908,Kepler,CONFIRMED,1,4.15246118,2.5755,223.4,7.62,1941.0,3354.56,4941.0,4.885,14.604,286.49042,38.374908
3235672,Kepler,FALSE POSITIVE,0,6.7210783,7.46,,,,,,,14.792,291.6069,38.348061
2837111,Kepler,CONFIRMED,1,8.7348852,4.49,270.7,1.59,890.0,148.62,5982.0,0.96,14.794,287.44409,38.088428
3120276,Kepler,FALSE POSITIVE,0,10.26547688,3.733,399.6,1.81,770.0,83.13,5699.0,0.853,15.212,292.27905,38.284531
3547091,Kepler,FALSE POSITIVE,0,3.305577989,2.5903,17971.0,25.89,1027.0,263.55,5534.0,0.707,15.537,292.07849,38.631481
3869825,Kepler,FALSE POSITIVE,0,4.800653901,9.0419,15304.0,16.91,1347.0,778.45,6715.0,1.241,13.32,296.13391,38.999008
3655332,Kepler,FALSE POSITIVE,0,15.06649901,5.9885,36348.0,56.44,932.0,177.96,5751.0,1.626,13.855,293.92599,38.73798
4042026,Kepler,FALSE POSITIVE,0,34.82008158,11.1711,18848.0,11.36,459.0,10.49,5114.0,0.784,15.187,286.86926,39.103729
3344419,Kepler,FALSE POSITIVE,0,0.651784374,2.0141,2779.3,33.65,2090.0,4500.59,5555.0,1.061,14.997,291.99988,38.437698
11192141,Kepler,FALSE POSITIVE,0,1.353771892,7.012,1349.1,430.99,4903.0,136609.48,4283.0,15.76,10.523,292.71964,48.852016
11494130,Kepler,FALSE POSITIVE,0,18.95491633,24.249,867.5,71.39,1139.0,397.48,6362.0,2.534,10.988,284.02679,49.415428
5648449,Kepler,FALSE POSITIVE,0,4.348866254,3.2797,625.6,2436.69,6421.0,401588.95,3598.0,101.451,10.68,298.80411,40.843563
12167361,Kepler,FALSE POSITIVE,0,47.93094546,2.6897,2144.4,68.02,905.0,158.41,8214.0,1.938,10.376,295.59872,50.720669
8607720,Kepler,FALSE POSITIVE,0,3.99751422,3.686,32.8,2.98,2203.0,5563.95,5066.0,5.324,10.733,283.73642,44.71331
1433962,Kepler,FALSE POSITIVE,0,1.592633181,5.5605,633.1,1.56,1053.0,290.51,4506.0,0.651,15.47,291.76196,37.09864
9032900,Kepler,CONFIRMED,1,67.5923754,12.249,4158.1,12.1,588.0,28.2,6038.0,1.744,13.675,295.58658,45.364979
5956342,Kepler,CONFIRMED,1,17.02902786,4.645,568.9,2.54,755.0,76.66,5839.0,1.067,15.381,290.51047,41.24482
5956342,Kepler,CONFIRMED,1,6.84619236,3.529,246.8,1.67,1022.0,258.41,5839.0,1.067,15.381,290.51047,41.24482
5956342,Kepler,CONFIRMED,1,67.8321638,7.358,507.8,2.39,476.0,12.14,5839.0,1.067,15.381,290.51047,41.24482
5956342,Kepler,CONFIRMED,1,43.1312147,3.198,447.8,2.39,554.0,22.21,5839.0,1.067,15.381,290.51047,41.24482
5956656,Kepler,CONFIRMED,1,1.224866441,1.7086,196.0,1.54,1741.0,2174.33,5553.0,1.107,15.376,290.60794,41.201092
3109930,Kepler,CONFIRMED,1,37.8102649,8.733,570.3,2.33,566.0,24.27,6085.0,0.973,14.633,289.7767,38.26228
2854914,Kepler,CONFIRMED,1,25.93406406,4.6142,414.5,2.48,695.0,55.1,5952.0,1.225,13.703,291.97617,38.05508
2854914,Kepler,CONFIRMED,1,83.4463485,6.536,503.0,2.73,471.0,11.59,5952.0,1.225,13.703,291.97617,38.05508
3337425,Kepler,FALSE POSITIVE,0,7.04710032,2.926,400.9,25.2,986.0,223.84,5766.0,1.068,14.928,290.13492,38.404221
3116412,Kepler,CONFIRMED,1,12.99204853,6.0175,270.6,2.03,866.0,132.94,5765.0,1.242,13.974,291.42358,38.216591
3865567,Kepler,FALSE POSITIVE,0,11.11620211,4.211,4843.9,8.96,853.0,125.21,6122.0,0.996,15.38,295.29193,38.964588
3544689,Kepler,FALSE POSITIVE,0,1.922861499,3.5734,1916.2,5.09,1392.0,884.12,5778.0,0.911,14.942,291.44507,38.637211
4037164,Kepler,FALSE POSITIVE,0,0.635445336,1.8592,2547.4,19.0,1177.0,451.42,3920.0,0.55,15.432,285.08026,39.18211
3443790,Kepler,FALSE POSITIVE,0,1.665784138,1.8946,2006.2,97.27,2636.0,11424.49,6261.0,2.789,11.84,291.47629,38.50058
3966912,Kepler,FALSE POSITIVE,0,55.6639167,23.546,3414.4,34.14,434.0,8.38,5587.0,0.853,15.593,294.74054,39.015511
8394721,Kepler,CONFIRMED,1,52.09081627,8.6388,2894.1,7.14,592.0,29.07,6198.0,1.324,13.914,300.51712,44.38158
11607193,Kepler,FALSE POSITIVE,0,7.1548608,7.694,780.4,7.41,1482.0,1141.57,7443.0,1.739,12.616,289.87411,49.68549
1161345,Kepler,CONFIRMED,1,4.28746668,1.5693,790.1,2.29,942.0,186.31,5296.0,0.815,11.631,291.0488,36.839882
10227501,Kepler,FALSE POSITIVE,0,2.002779769,2.231,260.5,1.42,1311.0,696.4,5346.0,0.892,14.606,298.44775,47.264999
2854698,Kepler,CONFIRMED,1,8.18739443,3.0472,517.6,1.92,782.0,88.36,5251.0,0.849,14.138,291.92596,38.014118
2854698,Kepler,CONFIRMED,1,76.0498163,7.158,445.9,1.75,372.0,4.53,5251.0,0.849,14.138,291.92596,38.014118
8559644,Kepler,CONFIRMED,1,3.341799486,2.9254,178.2,1.67,1356.0,798.41,5873.0,1.235,13.492,291.65317,44.688271
6032981,Kepler,FALSE POSITIVE,0,3.3226948,3.568,78.7,15.33,3859.0,52428.3,5234.0,16.959,11.899,288.68259,41.30732
5866099,Kepler,FALSE POSITIVE,0,36.97708808,4.737,1269.9,38.6,602.0,31.08,5589.0,1.239,13.698,288.44287,41.17218
5964985,Kepler,FALSE POSITIVE,0,1.851409163,10.232,232.5,20.42,2154.0,5090.14,7117.0,1.469,13.473,293.2735,41.25769
6066416,Kepler,FALSE POSITIVE,0,1.303859704,2.8239,36.7,0.98,2393.0,7759.2,6802.0,1.521,11.558,298.13794,41.334358
1996679,Kepler,FALSE POSITIVE,0,145.5624926,5.4126,2931.6,40.15,387.0,5.33,6148.0,1.095,13.884,286.49072,37.489979
2849805,Kepler,CONFIRMED,1,3.749105745,1.9826,182.6,1.68,1160.0,428.25,5751.0,0.983,13.333,290.88467,38.057571
3114811,Kepler,CONFIRMED,1,11.08956602,6.2877,148.1,3.51,1422.0,965.62,6353.0,2.867,12.808,291.03192,38.21196
3003992,Kepler,FALSE POSITIVE,0,7.24476126,2.3145,58.0,0.65,837.0,116.02,5370.0,0.874,11.157,294.49011,38.194126
3554031,Kepler,CONFIRMED,1,8.70798309,2.4904,1419.6,2.01,543.0,20.59,4362.0,0.554,15.842,293.80441,38.63913
3554031,Kepler,CONFIRMED,1,4.17634276,2.335,531.5,1.23,694.0,54.8,4362.0,0.554,15.842,293.80441,38.63913
8394721,Kepler,CONFIRMED,1,27.40229859,6.8491,747.5,3.63,734.0,68.46,6198.0,1.324,13.914,300.51712,44.38158
7295235,Kepler,CONFIRMED,1,3.179267286,1.0246,200.9,1.21,1101.0,347.01,5511.0,0.857,12.55,295.57416,42.806438
2302548,Kepler,CONFIRMED,1,10.38122447,2.715,801.5,2.18,672.0,48.37,5095.0,0.78,13.562,291.36478,37.609169
2302548,Kepler,CONFIRMED,1,24.5709023,3.587,764.2,2.82,505.0,15.33,5095.0,0.78,13.562,291.36478,37.609169
10743597,Kepler,FALSE POSITIVE,0,81.221876,4.1135,9883.0,16.59,385.0,5.2,5619.0,0.874,15.488,296.38229,48.045311
10743597,Kepler,FALSE POSITIVE,0,0.817026268,2.0799,1145.5,2.92,1784.0,2386.13,5619.0,0.874,15.488,296.38229,48.045311
9818381,Kepler,CONFIRMED,1,3.024092505,2.8021,7765.0,12.14,1489.0,1162.54,6063.0,1.358,13.958,285.24084,46.668251
6124941,Kepler,FALSE POSITIVE,0,5.670155713,0.9361,536.7,5.85,341.0,3.21,3337.0,0.183,13.783,292.26181,41.442554
6060203,Kepler,CONFIRMED,1,1.022678654,1.3712,129.2,1.14,1734.0,2138.47,5366.0,1.02,14.803,296.68045,41.38652
5880320,Kepler,CONFIRMED,1,12.10968709,6.3461,284.7,2.98,1005.0,240.8,6021.0,1.458,14.348,293.08463,41.135441
5880320,Kepler,CONFIRMED,1,4.75796103,4.66,124.5,1.7,1372.0,835.65,6021.0,1.458,14.348,293.08463,41.135441
5880320,Kepler,CONFIRMED,1,20.4972755,8.536,242.9,2.96,843.0,119.42,6021.0,1.458,14.348,293.08463,41.135441
3003992,Kepler,FALSE POSITIVE,0,13.55480534,2.288,48.3,0.62,679.0,50.41,5370.0,0.874,11.157,294.49011,38.194126
6307537,Kepler,FALSE POSITIVE,0,29.74454668,23.2842,66894.0,20.06,455.0,10.1,4889.0,0.788,11.753,297.75708,41.680454
6359798,Kepler,FALSE POSITIVE,0,14.15402428,4.47001,61625.0,53.25,777.0,86.13,5850.0,1.037,12.932,290.35294,41.769741
6311681,Kepler,FALSE POSITIVE,0,0.844786082,3.5289,2468.5,35.27,1864.0,2846.03,5705.0,0.915,15.363,298.71152,41.635792
6365321,Kepler,FALSE POSITIVE,0,0.848483947,1.4451,1907.4,32.11,1908.0,3117.82,5941.0,0.936,15.323,292.23679,41.7393
